% 1. Title: Simple NERD selector 
%
% 2. Sources: 
% (a) Creator: (N)ERD 
% (c) Date: 16-01-2018 01:00:55 
%
@RELATION @NERD_Simple_NERD_selector 
@attribute nerd_score REAL
@attribute prob_anchor_string REAL
@attribute dice REAL
@attribute tf_idf REAL
@attribute nb_tokens NUMERIC
@attribute inContext {false, true}
@attribute isNe {false, true}
@attribute entity? REAL

@data
1.0,0.6938775510204082,0.0440342295885774,0.0,3,false,true,1.0
7.274491561439222E-12,0.6938775510204082,0.0440342295885774,0.0,3,false,true,0.0
1.0,0.9130434782608695,0.2227482514829548,0.0,3,false,false,1.0
7.274491561439222E-12,0.004543851372087377,1.4370016318113654E-5,0.0,1,false,false,0.0
1.0,0.9148936170212766,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.006719125439587544,1.2262992456111747E-5,0.0,1,false,false,0.0
1.0,0.9148936170212766,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.13674469742086215,1.4616515941388064E-4,0.0,1,false,false,0.0
1.0,0.5882352941176471,0.0697373613946281,0.0,1,true,false,1.0
1.0,0.006813313412416971,3.483783050693113E-5,0.0,1,false,false,0.0
1.0,0.9411764705882353,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.04918032786885246,0.006438160551147331,0.0,1,false,false,0.0
1.0,0.7714285714285715,0.46058454813063754,0.0,3,false,true,1.0
7.274491561439222E-12,0.0010339446430847137,7.26507120703165E-6,0.0,1,false,false,0.0
1.0,1.0,0.06909103621155117,0.0,6,false,true,1.0
7.274491561439222E-12,0.006067084621385029,8.079344126400661E-5,0.0,1,false,false,0.0
1.0,0.7380952380952381,0.05149973743314464,0.0,3,false,true,1.0
7.274491561439222E-12,0.02408049838427329,6.395942689006661E-6,0.0,1,false,false,0.0
1.0,0.03292894280762565,0.002840297565375754,0.0,1,true,false,1.0
1.0,0.03292894280762565,0.002840297565375754,0.0,1,true,false,0.0
1.0,0.9215686274509803,0.08887373940852658,0.0,3,true,true,1.0
7.274491561439222E-12,0.06746031746031746,0.0021660850211733724,0.0,1,false,false,0.0
1.0,1.0,0.4036456060421447,0.0,3,false,false,1.0
7.274491561439222E-12,0.08005361276958693,2.2397982225242204E-4,0.0,1,false,false,0.0
1.0,0.6,0.5854534558579216,0.0,3,false,true,1.0
1.0,0.9705882352941176,0.9939035872754766,0.0,9,true,false,0.0
1.0,0.8461538461538461,1.0,0.0,3,false,true,1.0
1.0,0.03292894280762565,0.016882432944856734,0.0,1,true,false,0.0
1.0,0.85,0.09168878204577142,0.0,3,false,true,1.0
7.274491561439222E-12,0.0048216007714561235,0.001974858881462515,0.0,1,false,false,0.0
1.0,0.8695652173913043,0.00454424952475775,0.0,3,false,true,1.0
7.274491561439222E-12,0.0025523583091500296,4.468317259756692E-5,0.0,1,false,false,0.0
1.0,0.5833333333333334,0.222727395635778,0.0,3,true,true,1.0
0.95,0.004069086651053864,1.3270067560156296E-5,0.0,1,false,false,0.0
1.0,1.0,0.06909103621155117,0.0,6,false,false,1.0
7.274491561439222E-12,0.19672131147540983,0.003323476459787741,0.0,1,false,true,0.0
1.0,0.9523809523809523,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.0136986301369863,0.020990721846805303,0.0,1,false,false,0.0
1.0,0.8666666666666667,0.07136957415803052,0.0,3,true,false,1.0
7.274491561439222E-12,0.07692307692307693,0.0441162298385793,0.0,1,false,false,0.0
1.0,0.9375,1.0,0.0,3,true,true,1.0
1.0,0.4772727272727273,0.01984476607705587,0.0,1,true,true,0.0
1.0,0.9206349206349206,1.0,0.0,3,false,true,1.0
1.0,0.35714285714285715,0.008923672699782989,0.0,1,true,false,0.0
1.0,0.875,0.19047619047619047,0.0,3,true,false,1.0
7.274491561439222E-12,0.0296505905511811,1.1837935418933768E-4,0.0,1,false,false,0.0
1.0,1.0,0.07631746368946,0.0,6,false,false,1.0
7.274491561439222E-12,0.002117663395667469,4.603011373720779E-5,0.0,1,false,false,0.0
1.0,0.8,0.23042825883329715,0.0,3,false,true,1.0
7.274491561439222E-12,0.0,0.009655047100105712,0.0,1,false,false,0.0
1.0,0.9090909090909091,0.09458620627874038,0.0,3,false,false,1.0
7.274491561439222E-12,0.03197953309881676,6.279322716937681E-4,0.0,1,false,false,0.0
1.0,0.6938775510204082,0.0440342295885774,0.0,3,false,false,1.0
7.274491561439222E-12,0.6938775510204082,0.0440342295885774,0.0,3,false,false,0.0
1.0,0.09813264649066324,1.3211983115134722E-4,0.0,1,false,false,1.0
1.0,0.09813264649066324,1.3211983115134722E-4,0.0,1,false,false,0.0
1.0,0.0019269382107993324,1.4508454799941516E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.0019269382107993324,1.4508454799941516E-5,0.0,1,false,false,0.0
1.0,1.0,9.34241088279255E-4,0.0,9,true,false,1.0
7.274491561439222E-12,0.11165480427046263,0.001654106716803392,0.0,1,false,false,0.0
1.0,0.020402947565702604,1.3402388341086303E-4,0.0,1,false,false,1.0
1.0,0.020402947565702604,1.3402388341086303E-4,0.0,1,false,false,0.0
1.0,0.8122448979591836,1.0,0.0,3,true,false,1.0
1.0,0.06857142857142857,0.00385085633709473,0.0,1,false,false,0.0
1.0,0.676056338028169,0.16403732186331152,0.0,3,true,false,1.0
1.0,0.015689438766361842,1.1439897307010316E-4,0.0,1,false,false,0.0
1.0,0.5596330275229358,0.08386292912540547,0.0,5,false,true,1.0
7.274491561439222E-12,0.5596330275229358,0.08386292912540547,0.0,5,false,true,0.0
1.0,0.7142857142857143,0.01973237150113569,0.0,3,true,false,1.0
1.0,0.08794562352614788,2.5381192117976663E-4,0.0,1,false,false,0.0
1.0,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,0.0
1.0,0.9311926605504587,0.6386970952257033,0.0,5,true,false,1.0
1.0,0.06504251896115835,5.071382777808999E-4,0.0,1,false,false,0.0
1.0,0.04051172707889126,0.0010270218184615613,0.0,1,false,false,1.0
1.0,0.04051172707889126,0.0010270218184615613,0.0,1,false,false,0.0
1.0,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,0.0
1.0,0.25,0.0014358978229028218,0.0,5,true,false,1.0
7.274491561439222E-12,0.003146003146003146,3.5856618443387317E-4,0.0,1,false,false,0.0
1.0,0.020402947565702604,1.3402388341086303E-4,0.0,1,false,false,1.0
1.0,0.020402947565702604,1.3402388341086303E-4,0.0,1,false,false,0.0
1.0,0.8888888888888888,0.09344737853116826,0.0,7,true,false,1.0
1.0,0.02257064093728463,3.812542346384499E-4,0.0,1,false,false,0.0
1.0,0.12827225130890052,0.0038817922035112667,0.0,1,false,false,1.0
1.0,0.12827225130890052,0.0038817922035112667,0.0,1,true,false,0.0
1.0,0.8367952522255193,0.5819849420059934,0.0,5,true,false,1.0
7.274491561439222E-12,0.036697930623790384,2.2177081009228125E-4,0.0,1,false,false,0.0
1.0,0.9375,0.05332591784315254,0.0,3,true,false,1.0
7.274491561439222E-12,0.19423076923076923,2.575803381873271E-4,0.0,1,false,false,0.0
1.0,0.8703703703703703,0.001988774782666879,0.0,3,true,false,1.0
7.274491561439222E-12,7.323663715549551E-4,6.3812687808086565E-6,0.0,1,false,false,0.0
1.0,0.30455531453362256,1.0,0.0,3,true,false,1.0
1.0,0.30455531453362256,1.0,0.0,3,false,false,0.0
1.0,0.010633238211713547,1.139656874790507E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.010633238211713547,1.139656874790507E-4,0.0,1,false,false,0.0
1.0,0.7602739726027398,0.34327556531582254,0.0,5,false,true,1.0
7.274491561439222E-12,0.7602739726027398,0.34327556531582254,0.0,5,false,true,0.0
1.0,0.4444444444444444,0.0035848615293862613,0.0,5,true,false,1.0
7.274491561439222E-12,0.00849575212393803,5.2659226920169414E-5,0.0,1,false,false,0.0
1.0,0.22594142259414227,0.0035596962486452717,0.0,3,true,false,1.0
1.0,0.06456692913385827,0.0019388137462079437,0.0,1,false,false,0.0
1.0,0.44421906693711966,0.5671349295943879,0.0,3,true,false,1.0
1.0,0.011111111111111112,0.06087344525318937,0.0,3,true,false,0.0
1.0,0.9868421052631579,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.009389671361502348,0.005157353673242292,0.0,3,false,false,0.0
1.0,0.7272727272727273,0.004680609024864021,0.0,3,false,false,1.0
1.0,0.1532690246516613,0.0012639269924246928,0.0,1,false,true,0.0
1.0,0.1532690246516613,0.0012639269924246928,0.0,1,false,true,1.0
7.274491561439222E-12,0.1532690246516613,0.0012639269924246928,0.0,1,false,true,0.0
1.0,0.2087912087912088,0.014680211253300329,0.0,3,true,false,1.0
1.0,3.900422612800624E-4,6.105187357007423E-6,0.0,1,false,false,0.0
1.0,0.0175054704595186,0.0014566582645808472,0.0,1,false,false,1.0
7.274491561439222E-12,0.0175054704595186,0.0014566582645808472,0.0,1,false,false,0.0
1.0,0.8703703703703703,0.0019618565300756146,0.0,3,true,false,1.0
7.274491561439222E-12,0.8703703703703703,0.0019618565300756146,0.0,3,false,false,0.0
1.0,0.6136363636363636,0.012051409674450644,0.0,3,false,false,1.0
7.274491561439222E-12,0.007848462529920825,7.827653285520635E-5,0.0,1,false,false,0.0
1.0,0.5596330275229358,0.08386292912540547,0.0,5,false,false,1.0
7.274491561439222E-12,0.5596330275229358,0.08386292912540547,0.0,5,false,false,0.0
1.0,0.8907563025210085,1.0,0.0,3,false,false,1.0
1.0,0.7777777777777778,0.0384766294905045,0.0,3,false,false,0.0
1.0,0.12903225806451613,0.019314646730614598,0.0,5,true,false,1.0
1.0,0.09740259740259741,0.2502879589843132,0.0,3,true,false,0.0
1.0,0.8409090909090909,0.00900505097836662,0.0,1,false,false,1.0
7.274491561439222E-12,0.8409090909090909,0.00900505097836662,0.0,1,false,false,0.0
1.0,0.6923076923076923,0.003945801504819143,0.0,3,false,false,1.0
1.0,0.06857142857142857,0.00385085633709473,0.0,1,false,false,0.0
1.0,0.3157894736842105,0.0038391585970044824,0.0,3,false,false,1.0
7.274491561439222E-12,0.003440605071926442,1.1464405360480832E-4,0.0,1,false,false,0.0
1.0,0.24453654860587792,1.0,0.0,7,true,false,1.0
1.0,0.06857142857142857,0.00385085633709473,0.0,1,false,false,0.0
1.0,0.02257064093728463,3.812542346384499E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.02257064093728463,3.812542346384499E-4,0.0,1,false,false,0.0
1.0,0.9868421052631579,1.0,0.0,3,false,false,1.0
1.0,0.003951720628458749,2.1669322751008796E-5,0.0,1,false,false,0.0
1.0,1.0,2.4398871298688522E-5,0.0,7,true,false,1.0
7.274491561439222E-12,0.3076923076923077,3.680213311116221E-5,0.0,3,false,false,0.0
1.0,0.015489215005625914,8.226730037717682E-5,0.0,1,true,false,1.0
7.274491561439222E-12,0.015489215005625914,8.226730037717682E-5,0.0,1,false,false,0.0
1.0,0.9868421052631579,1.0,0.0,3,false,true,1.0
0.9499556282155713,0.8277511961722488,0.12393868784164877,0.0,3,false,false,0.0
1.0,0.15944676409185804,4.4679110738056195E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.15944676409185804,4.4679110738056195E-4,0.0,1,false,false,0.0
1.0,0.5857011915673694,0.49696883462021385,0.0,3,false,false,1.0
1.0,0.06504251896115835,5.071382777808999E-4,0.0,1,false,false,0.0
1.0,0.9311926605504587,0.6386970952257033,0.0,5,true,false,1.0
7.274491561439222E-12,0.09210526315789473,0.026081318733443624,0.0,3,false,false,0.0
1.0,0.8367952522255193,0.5819849420059934,0.0,5,true,false,1.0
7.274491561439222E-12,0.0020043611374198807,4.39847397830501E-5,0.0,1,false,false,0.0
1.0,0.1532690246516613,0.0012639269924246928,0.0,1,false,false,1.0
7.274491561439222E-12,0.1532690246516613,0.0012639269924246928,0.0,1,false,false,0.0
1.0,0.7602739726027398,0.34327556531582254,0.0,5,false,false,1.0
7.274491561439222E-12,0.7602739726027398,0.34327556531582254,0.0,5,false,false,0.0
1.0,0.01580249690698459,2.7543000458679326E-5,0.0,1,false,false,1.0
0.95,0.01580249690698459,2.7543000458679326E-5,0.0,1,false,false,0.0
1.0,0.5384615384615384,0.0022843963976200217,0.0,3,false,false,1.0
1.0,0.5384615384615384,0.0022843963976200217,0.0,3,false,false,0.0
1.0,0.8367952522255193,0.5819849420059934,0.0,5,true,false,1.0
7.274491561439222E-12,2.1910604732690623E-4,3.94310095510163E-4,0.0,1,false,false,0.0
1.0,0.0059594156252357365,4.261399869938036E-5,0.0,1,true,false,1.0
7.274491561439222E-12,0.0059594156252357365,4.261399869938036E-5,0.0,1,false,false,0.0
1.0,0.8,0.005608479577351519,0.0,3,false,false,1.0
1.0,0.01580249690698459,2.7543000458679326E-5,0.0,1,false,false,0.0
1.0,0.7777777777777778,0.016499126883985464,0.0,3,false,false,1.0
1.0,0.7777777777777778,0.016499126883985464,0.0,3,false,false,0.0
1.0,0.7857142857142857,0.020155660238840876,0.0,3,false,false,1.0
7.274491561439222E-12,0.0017665243633151774,1.8447261819114283E-5,0.0,1,false,false,0.0
1.0,0.4864864864864865,0.03208136592264757,0.0,1,false,false,1.0
7.274491561439222E-12,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,0.0
1.0,0.003349537585961584,2.1175085039839255E-5,0.0,1,false,false,1.0
1.0,0.003349537585961584,2.1175085039839255E-5,0.0,1,false,false,0.0
1.0,0.0,0.0,NaN,5,false,false,1.0
1.0,0.5857011915673694,0.49696883462021385,0.0,3,false,false,0.0
1.0,0.8122448979591836,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,1.032844453625284E-4,2.0313309256143964E-4,0.0,1,false,false,0.0
1.0,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.011811023622047244,3.448916076920698E-5,0.0,1,false,false,0.0
1.0,0.5,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,9.750300888191471E-4,5.386126711027774E-5,0.0,1,false,false,0.0
1.0,0.75,0.08407030594499566,0.0,3,false,false,1.0
7.274491561439222E-12,4.694220650204144E-4,3.5707296455647244E-5,0.0,1,false,false,0.0
1.0,0.14184397163120568,0.005206265331421958,0.0,1,false,true,1.0
7.274491561439222E-12,0.14184397163120568,0.005206265331421958,0.0,1,false,true,0.0
1.0,0.9027431421446384,1.0,0.0,3,true,false,1.0
1.0,0.07512602975531785,4.5556810613763064E-4,0.0,1,false,false,0.0
1.0,0.4508670520231214,0.009850476718927399,0.0,1,false,false,1.0
7.274491561439222E-12,0.4508670520231214,0.009850476718927399,0.0,1,false,false,0.0
1.0,0.9473684210526315,0.04238383038018905,0.0,1,true,true,1.0
7.274491561439222E-12,0.005481499016141202,5.225831298878922E-6,0.0,1,false,false,0.0
1.0,0.7395156526875369,0.7913623746419323,0.0,3,true,false,1.0
7.274491561439222E-12,0.0013835310235425604,1.5036080326684525E-5,0.0,1,false,false,0.0
1.0,0.8571428571428571,0.11288624837399294,0.0,1,true,false,1.0
7.274491561439222E-12,0.05273646003843143,6.506534222301347E-4,0.0,1,false,false,0.0
1.0,0.9333333333333333,0.02356154344294629,0.0,1,true,false,1.0
1.0,0.07688218990850071,1.9095652640418068E-4,0.0,1,false,false,0.0
1.0,0.9714285714285714,0.23916438688770894,0.0,5,true,true,1.0
1.0,0.9473684210526315,0.04238383038018905,0.0,1,true,false,0.0
1.0,0.646551724137931,1.0,0.0,5,true,false,1.0
7.274491561439222E-12,0.02485842369239365,7.1908850228825144E-6,0.0,1,false,true,0.0
1.0,0.8834355828220859,0.00788977685242193,0.0,1,true,true,1.0
7.274491561439222E-12,0.076,0.004001528092358858,0.0,1,false,false,0.0
1.0,0.7672064777327935,1.0,0.0,5,false,false,1.0
7.274491561439222E-12,0.7672064777327935,1.0,0.0,5,false,false,0.0
1.0,0.7992831541218638,0.005099726695366782,0.0,1,false,true,1.0
7.274491561439222E-12,0.7992831541218638,0.005099726695366782,0.0,1,false,true,0.0
1.0,0.7125,0.029406151744628295,0.0,3,true,true,1.0
7.274491561439222E-12,0.001811975896506679,1.3440512250819942E-4,0.0,1,false,false,0.0
1.0,0.6375451263537906,0.23375087940942912,0.0,3,true,false,1.0
1.0,0.5956284153005464,0.005547201160422339,0.0,1,false,true,0.0
1.0,0.9583333333333334,0.04504349756006633,0.0,1,true,true,1.0
0.9999999848372787,0.005848208440623227,3.901544557172004E-5,0.0,1,true,false,0.0
1.0,0.7672064777327935,1.0,0.0,5,false,true,1.0
7.274491561439222E-12,0.7672064777327935,1.0,0.0,5,false,true,0.0
1.0,0.9393939393939394,1.0,0.0,3,true,false,1.0
1.0,0.011830269847477513,2.7259923059646466E-4,0.0,1,true,false,0.0
1.0,0.7272727272727273,0.05199902056147175,0.0,3,true,true,1.0
7.274491561439222E-12,4.360024677739676E-6,3.945430392889194E-6,0.0,1,false,false,0.0
1.0,0.9338842975206612,0.0060888865966590424,0.0,1,true,false,1.0
7.274491561439222E-12,0.5956284153005464,0.005547201160422339,0.0,1,false,false,0.0
1.0,0.9468085106382979,0.06807731140483908,0.0,7,true,false,1.0
1.0,0.6666666666666666,0.1505149978319906,0.0,1,true,true,0.0
1.0,0.5956284153005464,0.005547201160422339,0.0,1,false,true,1.0
7.274491561439222E-12,0.5956284153005464,0.005547201160422339,0.0,1,false,true,0.0
1.0,0.6774193548387096,0.028560961102437804,0.0,1,true,false,1.0
1.0,0.03237410071942446,0.003203683570930815,0.0,1,true,false,0.0
1.0,0.9027431421446384,1.0,0.0,3,true,true,1.0
1.0,0.10077519379844961,0.013439296631599432,0.0,1,true,false,0.0
1.0,0.3554476806903991,2.6972014250095856E-4,0.0,1,false,true,1.0
7.274491561439222E-12,0.3554476806903991,2.6972014250095856E-4,0.0,1,false,true,0.0
1.0,0.9101123595505618,0.007748595710514235,0.0,1,false,false,1.0
7.274491561439222E-12,0.0979199372056515,4.0316397229297893E-4,0.0,1,false,false,0.0
1.0,0.29213483146067415,0.035025859111991395,0.0,1,false,false,1.0
7.274491561439222E-12,0.7992831541218638,0.005099726695366782,0.0,1,false,false,0.0
1.0,0.14184397163120568,0.005206265331421958,0.0,1,false,false,1.0
7.274491561439222E-12,0.14184397163120568,0.005206265331421958,0.0,1,false,false,0.0
1.0,0.9473684210526315,0.04238383038018905,0.0,1,true,false,1.0
1.0,0.21053438626082957,1.7620983292252054E-4,0.0,1,false,true,0.0
1.0,0.9468085106382979,0.06807731140483908,0.0,7,true,true,1.0
7.274491561439222E-12,0.4917555771096023,0.0013596503625956183,0.0,1,false,false,0.0
1.0,0.6774193548387096,0.028560961102437804,0.0,1,true,true,1.0
7.274491561439222E-12,0.006169480742346746,1.3079559078732924E-5,0.0,1,false,false,0.0
1.0,0.9381443298969072,0.01293668267704506,0.0,1,false,false,1.0
1.0,0.9473684210526315,0.04238383038018905,0.0,1,true,true,0.0
1.0,0.7125,0.029406151744628295,0.0,3,true,false,1.0
1.0,0.035107587768969425,0.0016819574990587641,0.0,1,true,true,0.0
1.0,0.9101123595505618,0.007748595710514235,0.0,1,false,true,1.0
7.274491561439222E-12,0.0474752558295588,3.9358496943607833E-4,0.0,1,false,false,0.0
1.0,0.23706896551724138,0.0022266829963677095,0.0,1,false,false,1.0
7.274491561439222E-12,0.23706896551724138,0.0022266829963677095,0.0,1,false,false,0.0
1.0,0.19053876478318002,0.0019530622945778714,0.0,1,false,false,1.0
7.274491561439222E-12,0.005481499016141202,5.225831298878922E-6,0.0,1,false,false,0.0
1.0,0.3969465648854962,0.0053177166647087595,0.0,1,false,false,1.0
7.274491561439222E-12,0.3969465648854962,0.0053177166647087595,0.0,1,false,false,0.0
1.0,0.9473684210526315,0.04238383038018905,0.0,1,true,true,1.0
7.274491561439222E-12,0.0011468036035117675,8.7051215102015E-6,0.0,1,false,false,0.0
1.0,0.3969465648854962,0.0053177166647087595,0.0,1,false,true,1.0
7.274491561439222E-12,0.3969465648854962,0.0053177166647087595,0.0,1,false,true,0.0
1.0,0.9583333333333334,0.04504349756006633,0.0,1,true,false,1.0
7.274491561439222E-12,2.5042080655419545E-4,4.916321697855444E-6,0.0,1,false,false,0.0
1.0,0.9393939393939394,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.01036735906146164,9.689423031477952E-5,0.0,1,false,false,0.0
1.0,0.7014925373134329,0.3259239236883922,0.0,5,true,false,1.0
1.0,0.6666666666666666,0.1505149978319906,0.0,1,true,false,0.0
1.0,0.7014925373134329,0.3259239236883922,0.0,5,true,true,1.0
7.274491561439222E-12,0.0033313178100007985,5.5433870194470365E-5,0.0,1,false,false,0.0
1.0,0.9381443298969072,0.01293668267704506,0.0,1,false,true,1.0
7.274491561439222E-12,0.05714285714285714,0.03208136592264757,0.0,1,true,false,0.0
1.0,0.7272727272727273,0.05199902056147175,0.0,3,true,false,1.0
1.0,0.03237410071942446,0.003203683570930815,0.0,1,true,false,0.0
1.0,0.4745762711864407,1.0,0.0,3,true,false,1.0
1.0,0.5956284153005464,0.005547201160422339,0.0,1,false,false,0.0
1.0,0.4508670520231214,0.009850476718927399,0.0,1,false,true,1.0
7.274491561439222E-12,0.4508670520231214,0.009850476718927399,0.0,1,false,true,0.0
1.0,0.23706896551724138,0.0022266829963677095,0.0,1,false,true,1.0
7.274491561439222E-12,0.23706896551724138,0.0022266829963677095,0.0,1,false,true,0.0
1.0,0.9333333333333333,0.02356154344294629,0.0,1,true,true,1.0
7.274491561439222E-12,0.06740382136411814,9.533173745383565E-5,0.0,1,false,false,0.0
1.0,0.8571428571428571,0.11288624837399294,0.0,1,true,true,1.0
1.0,0.03237410071942446,0.003203683570930815,0.0,1,true,true,0.0
1.0,0.9473684210526315,0.04238383038018905,0.0,1,true,false,1.0
1.0,0.03237410071942446,0.003203683570930815,0.0,1,true,false,0.0
1.0,0.3554476806903991,2.6972014250095856E-4,0.0,1,false,false,1.0
7.274491561439222E-12,0.3554476806903991,2.6972014250095856E-4,0.0,1,false,false,0.0
1.0,0.9166666666666666,0.7463159302090852,0.0,3,true,false,1.0
1.0,0.0517578125,0.0019664945239880028,0.0,1,true,false,0.0
1.0,0.9090909090909091,0.007900105667550483,0.0,6,true,true,1.0
7.274491561439222E-12,0.022319649262654444,2.0048542516935903E-4,0.0,1,false,false,0.0
1.0,0.9340659340659341,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.010989717223650386,1.463977688265012E-4,0.0,1,false,false,0.0
1.0,0.654320987654321,0.33566607881114074,0.0,3,true,true,1.0
7.274491561439222E-12,0.005687042397411885,5.6980413367852345E-5,0.0,1,false,false,0.0
7.274491561439222E-12,0.7451072522982636,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.7451072522982636,1.0,0.0,3,false,false,0.0
1.0,0.34317343173431736,0.00677792035445847,0.0,3,false,false,1.0
7.274491561439222E-12,0.34317343173431736,0.00677792035445847,0.0,3,false,false,0.0
7.274491561439222E-12,0.21448635634028893,5.74046744521179E-5,0.0,1,false,false,1.0
0.95,0.21448635634028893,5.74046744521179E-5,0.0,1,false,false,0.0
1.0,0.31645569620253167,0.0033737884172509625,0.0,5,false,false,1.0
7.274491561439222E-12,0.31645569620253167,0.0033737884172509625,0.0,5,false,false,0.0
1.0,0.0942488940180804,4.235964504647566E-4,0.0,1,true,false,1.0
7.274491561439222E-12,0.0942488940180804,4.235964504647566E-4,0.0,1,false,false,0.0
7.274491561439222E-12,0.9147624680904053,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.9147624680904053,1.0,0.0,3,false,false,0.0
1.0,0.8333333333333334,0.3584461560697533,0.0,3,true,true,1.0
0.9999999848372787,0.0061502191015554925,1.0,0.0,3,true,false,0.0
0.9999999848372787,0.24409266170436503,1.7601676563406403E-5,0.0,1,true,false,1.0
7.274491561439222E-12,0.4721212121212121,0.14866551081321813,0.0,3,false,false,0.0
1.0,0.875,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.03370969406795137,5.6380724610892665E-6,0.0,1,false,false,0.0
1.0,0.8695652173913043,0.7733269192198676,0.0,3,true,false,1.0
1.0,0.14607843137254903,0.4594588271958032,0.0,5,false,false,0.0
1.0,1.0,0.008519313720070129,0.0,10,true,true,1.0
7.274491561439222E-12,0.05625711755029736,4.119420698672777E-5,0.0,1,false,false,0.0
1.0,0.1158357771260997,0.002342695524423186,0.0,1,false,true,1.0
7.274491561439222E-12,0.1158357771260997,0.002342695524423186,0.0,1,false,true,0.0
1.0,0.875,1.0,0.0,3,true,true,1.0
7.274491561439222E-12,0.7953216374269005,0.2910090157976492,0.0,3,false,false,0.0
1.0,0.49295774647887325,0.0015471999810827933,0.0,3,false,false,1.0
7.274491561439222E-12,0.49295774647887325,0.0015471999810827933,0.0,3,false,false,0.0
1.0,0.2222222222222222,0.08993177050396874,0.0,1,true,false,1.0
7.274491561439222E-12,0.2222222222222222,0.08993177050396874,0.0,1,false,false,0.0
1.0,0.23448275862068965,0.020052503122992907,0.0,3,true,true,1.0
7.274491561439222E-12,0.09074320938631572,2.3582131337831038E-5,0.0,1,false,false,0.0
1.0,0.05625711755029736,4.119420698672777E-5,0.0,1,false,false,1.0
7.274491561439222E-12,0.05625711755029736,4.119420698672777E-5,0.0,1,false,false,0.0
1.0,0.5,1.0,0.0,3,true,false,1.0
7.274491561439222E-12,0.020510750715491303,1.3106771995766448E-5,0.0,1,false,false,0.0
1.0,0.9285714285714286,0.013357062807893118,0.0,6,true,true,1.0
7.274491561439222E-12,0.0012759713925538554,4.131954879621182E-6,0.0,1,false,false,0.0
1.0,1.0,0.7145976005324632,0.0,3,true,false,1.0
7.274491561439222E-12,0.001362446616017845,4.710408682297015E-6,0.0,1,false,false,0.0
0.9999999848372787,0.740258541089566,0.6117022911741609,0.0,6,true,false,1.0
7.274491561439222E-12,0.025842059111775933,7.45520967522604E-5,0.0,1,false,false,0.0
1.0,0.8846153846153846,1.0,0.0,3,false,true,1.0
7.274491561439222E-12,0.0905861456483126,0.8268102854446958,0.0,5,false,false,0.0
7.274491561439222E-12,0.8134863362119957,8.086439014111956E-5,0.0,1,false,true,1.0
7.274491561439222E-12,0.8134863362119957,8.086439014111956E-5,0.0,1,false,true,0.0
1.0,0.9090909090909091,0.06730282110278046,0.0,1,false,true,1.0
7.274491561439222E-12,0.3823580207823609,2.8497205688415866E-5,0.0,1,false,true,0.0
1.0,0.5483870967741935,0.05403772881638442,0.0,3,false,true,1.0
1.0,0.19219789245933167,1.4414759240480566E-5,0.0,1,false,false,0.0
7.274491561439222E-12,0.25308783250031375,1.547038445730902E-5,0.0,1,false,true,1.0
7.274491561439222E-12,0.25308783250031375,1.547038445730902E-5,0.0,1,false,true,0.0
1.0,0.8387096774193549,0.3403872742490247,0.0,3,false,false,1.0
7.274491561439222E-12,0.021025579247480223,2.8473175600483444E-5,0.0,1,false,false,0.0
7.274491561439222E-12,0.867728655808126,1.0,0.0,3,false,false,1.0
1.0,0.0517578125,0.0019664945239880028,0.0,1,true,false,0.0
1.0,0.9230769230769231,1.0,0.0,3,false,false,1.0
7.274491561439222E-12,0.023530057042562526,1.1912248356054701E-4,0.0,1,false,false,0.0
1.0,0.8793103448275862,0.8750385328335905,0.0,3,false,true,1.0
7.274491561439222E-12,4.920222112883953E-4,1.1219385393923226E-5,0.0,1,false,false,0.0
1.0,0.08966575488691707,1.7544330774446482E-4,0.0,1,false,false,1.0
7.274491561439222E-12,8.685151159692594E-4,4.923412956475825E-6,0.0,1,false,false,0.0
1.0,0.639344262295082,0.549104775487158,0.0,3,false,false,1.0
7.274491561439222E-12,0.02273146248984832,4.769444167051987E-6,0.0,1,false,false,0.0
1.0,8.685151159692594E-4,2.037484423813555E-5,0.0,1,false,false,1.0
